customer_no,Affinity_Rating,Capacity_Rating,PROscore,Frequency,Monetary,Propensity_Rating,Donor_Category
106531,1,1,1,1,1,1,Under-Patron
106917,4,2,3,2,1,4,Under-Patron
107020,4,2,3,3,1,4,Under-Patron
107675,4,2,3,4,1,4,Under-Patron
107802,4,3,4,4,1,4,Under-Patron
108010,,,,,,,Under-Patron
108612,1,4,3,3,1,4,Under-Patron
108641,4,2,3,4,1,4,Under-Patron
108702,4,2,3,2,1,4,Under-Patron
108879,3,2,3,4,1,4,Under-Patron
108905,4,3,4,4,1,4,Under-Patron
109023,4,4,4,4,1,4,Under-Patron
109262,1,3,3,1,1,4,Under-Patron
109855,1,1,1,1,1,1,Under-Patron
109915,4,1,3,3,1,4,Under-Patron
109988,3,1,2,1,1,3,Under-Patron
110605,4,4,4,1,1,4,Under-Patron
110663,3,2,3,1,1,4,Under-Patron
111073,3,2,3,1,1,4,Under-Patron
111585,3,2,3,4,1,3,Under-Patron
111682,4,2,3,4,1,4,Under-Patron
111913,1,2,2,1,1,4,Under-Patron
112191,3,1,2,4,1,3,Under-Patron
112398,,,,,,,Under-Patron
112511,1,1,1,4,1,2,Under-Patron
112520,3,4,4,4,1,4,Under-Patron
112971,1,1,1,4,1,1,Under-Patron
113060,4,2,3,1,1,3,Under-Patron
113159,4,2,3,1,1,4,Under-Patron
113205,1,1,1,1,1,1,Under-Patron
113210,4,1,3,4,1,4,Under-Patron
113231,1,2,2,1,1,3,Under-Patron
113969,1,3,3,3,2,4,Under-Patron
114268,1,2,1,4,1,1,Under-Patron
115143,1,2,2,1,1,4,Under-Patron
115178,1,1,1,1,1,1,Under-Patron
115458,,,,,,,Under-Patron
115735,4,2,3,4,4,4,Under-Patron
115884,,,,,,,Under-Patron
115917,1,2,1,1,1,1,Under-Patron
116036,4,4,4,4,1,4,Under-Patron
116354,4,1,3,1,1,3,Under-Patron
116804,1,2,2,1,1,2,Under-Patron
116846,4,2,3,3,1,4,Under-Patron
117011,4,2,3,4,1,4,Under-Patron
117034,4,2,3,2,1,4,Under-Patron
117178,,,,,,,Under-Patron
117495,1,1,1,1,1,1,Under-Patron
117884,4,1,3,4,1,4,Under-Patron
117971,1,2,1,3,1,1,Under-Patron
118442,1,2,2,1,1,3,Under-Patron
118601,1,1,1,1,1,1,Under-Patron
118833,4,1,3,1,1,4,Under-Patron
119087,,,,,,,Under-Patron
119375,4,4,4,2,1,4,Under-Patron
119703,1,1,1,,,1,Under-Patron
120280,1,2,2,1,1,4,Under-Patron
120285,3,1,3,2,1,4,Under-Patron
120411,4,1,3,4,1,4,Under-Patron
120448,3,1,2,4,1,3,Under-Patron
120546,4,1,3,4,1,4,Under-Patron
120633,3,1,3,1,1,4,Under-Patron
120755,4,2,3,2,1,4,Under-Patron
120904,3,4,4,3,1,4,Under-Patron
120984,4,1,3,3,1,4,Under-Patron
121188,3,1,3,3,1,4,Under-Patron
121189,1,2,1,1,1,1,Under-Patron
121619,1,2,2,4,1,4,Under-Patron
121789,3,1,2,1,1,2,Under-Patron
122308,4,2,3,4,1,4,Under-Patron
122694,4,3,4,4,1,4,Under-Patron
122740,3,1,2,1,1,2,Under-Patron
122806,1,2,1,1,1,1,Under-Patron
123038,4,1,3,2,1,4,Under-Patron
124381,1,3,2,1,1,3,Under-Patron
125157,1,2,1,1,1,1,Under-Patron
125322,1,1,1,4,1,1,Under-Patron
125364,4,3,4,4,1,4,Under-Patron
125639,4,2,3,4,1,4,Under-Patron
126376,1,1,2,1,1,3,Under-Patron
127007,3,1,3,1,1,4,Under-Patron
127679,4,4,4,1,1,4,Under-Patron
127851,1,3,2,1,1,3,Under-Patron
127859,1,2,1,1,1,1,Under-Patron
128433,1,1,1,1,1,1,Under-Patron
128863,3,1,3,3,1,4,Under-Patron
129249,4,2,3,2,1,4,Under-Patron
129295,4,3,4,4,1,4,Under-Patron
129749,4,2,3,3,2,4,Under-Patron
130055,1,2,2,1,1,4,Under-Patron
131016,4,1,3,4,1,4,Under-Patron
131060,1,1,1,4,1,2,Under-Patron
131423,3,2,3,1,1,4,Under-Patron
132092,4,4,4,4,3,4,Under-Patron
132467,4,2,3,4,1,4,Under-Patron
132602,4,1,3,3,1,3,Under-Patron
132691,1,2,2,,,4,Under-Patron
132703,1,1,1,3,1,1,Under-Patron
132741,,,,,,,Under-Patron
132822,4,1,3,4,1,4,Under-Patron
133153,,,,,,,Under-Patron
133330,4,4,4,1,1,4,Under-Patron
133488,3,2,3,1,1,4,Under-Patron
133580,,,,,,,Under-Patron
133649,3,2,3,2,1,4,Under-Patron
133894,3,1,2,1,1,3,Under-Patron
134482,1,2,2,1,1,4,Under-Patron
134489,1,1,1,1,1,1,Under-Patron
134588,4,3,4,4,3,4,Under-Patron
134608,4,4,4,3,1,4,Under-Patron
134848,4,4,4,1,1,4,Under-Patron
134923,4,1,3,4,1,4,Under-Patron
135116,3,1,2,1,1,3,Under-Patron
135191,1,1,1,4,1,1,Under-Patron
135300,4,2,3,1,1,4,Under-Patron
135467,4,1,3,4,1,4,Under-Patron
135729,3,1,2,1,1,3,Under-Patron
136707,,,,,,,Under-Patron
138469,4,2,3,2,1,4,Under-Patron
139928,1,3,3,1,1,4,Under-Patron
140576,4,2,3,2,1,4,Under-Patron
140899,1,1,1,1,1,1,Under-Patron
140958,4,2,3,1,1,3,Under-Patron
141772,1,4,2,1,1,1,Under-Patron
141782,,,,,,,Under-Patron
141987,3,2,3,1,1,4,Under-Patron
142102,4,4,4,3,1,4,Under-Patron
142284,3,1,2,1,1,3,Under-Patron
142689,1,1,1,1,1,2,Under-Patron
143291,4,1,3,2,1,4,Under-Patron
143478,1,1,1,1,1,1,Under-Patron
143646,1,1,1,1,1,1,Under-Patron
144004,,,,,,,Under-Patron
144252,1,1,1,1,1,1,Under-Patron
144400,1,1,1,1,1,1,Under-Patron
144857,4,4,4,1,1,4,Under-Patron
145148,4,2,3,4,1,4,Under-Patron
145158,3,1,2,2,1,3,Under-Patron
145341,1,2,2,1,1,3,Under-Patron
145537,4,3,4,1,1,4,Under-Patron
145598,3,1,2,2,1,3,Under-Patron
146004,3,2,3,4,1,3,Under-Patron
146169,4,1,3,2,1,3,Under-Patron
146189,4,4,4,3,1,4,Under-Patron
146505,4,3,3,3,1,3,Under-Patron
146529,4,4,4,4,1,4,Under-Patron
146656,4,2,3,4,1,4,Under-Patron
147631,3,1,3,2,1,4,Under-Patron
147793,1,1,2,1,1,3,Under-Patron
148087,4,1,3,1,1,4,Under-Patron
148673,3,1,3,1,1,4,Under-Patron
148838,3,2,3,4,1,3,Under-Patron
149023,1,2,2,1,1,3,Under-Patron
150354,3,1,3,1,1,4,Under-Patron
150656,1,1,1,1,1,1,Under-Patron
151409,3,1,2,1,1,3,Under-Patron
152491,3,1,3,3,1,4,Under-Patron
152519,3,1,3,1,1,4,Under-Patron
152910,3,4,4,1,1,4,Under-Patron
152924,4,2,3,4,1,4,Under-Patron
153102,1,2,2,3,1,4,Under-Patron
153254,4,3,4,1,1,4,Under-Patron
153447,3,1,3,4,1,4,Under-Patron
153505,1,1,1,1,1,1,Under-Patron
153673,3,1,3,1,1,4,Under-Patron
153950,4,2,3,3,1,4,Under-Patron
153983,1,3,2,3,1,1,Under-Patron
154129,4,2,3,4,1,4,Under-Patron
154286,4,2,3,4,1,4,Under-Patron
154338,4,3,4,4,1,4,Under-Patron
154339,3,1,3,1,1,4,Under-Patron
154699,1,2,1,1,1,1,Under-Patron
154841,3,1,2,2,1,3,Under-Patron
154965,4,2,3,4,1,4,Under-Patron
155110,4,1,3,4,1,4,Under-Patron
155354,1,1,1,1,1,1,Under-Patron
156060,,,,,,,Under-Patron
156158,4,4,4,1,1,4,Under-Patron
156501,1,2,2,1,1,2,Under-Patron
156603,1,1,1,1,1,1,Under-Patron
156744,4,4,4,1,1,4,Under-Patron
156784,3,1,2,4,1,3,Under-Patron
156823,1,1,2,1,1,3,Under-Patron
157055,4,1,3,4,1,4,Under-Patron
157704,4,3,4,4,1,4,Under-Patron
158177,1,1,1,1,1,1,Under-Patron
158244,1,1,1,1,1,1,Under-Patron
158286,3,2,3,3,1,4,Under-Patron
158333,4,2,3,1,1,4,Under-Patron
158427,1,2,1,1,1,1,Under-Patron
158519,3,3,3,1,1,3,Under-Patron
159413,3,2,3,2,1,4,Under-Patron
159791,1,2,1,1,1,1,Under-Patron
159808,4,1,3,4,2,4,Under-Patron
159907,3,1,3,3,1,4,Under-Patron
160327,1,2,1,1,1,1,Under-Patron
160600,4,1,3,1,1,4,Under-Patron
160814,3,2,3,1,1,4,Under-Patron
160840,1,3,2,4,1,1,Under-Patron
160914,1,1,1,3,1,1,Under-Patron
161031,1,1,2,1,1,4,Under-Patron
161065,4,1,3,1,1,4,Under-Patron
161382,4,2,3,4,1,4,Under-Patron
161436,1,2,2,3,1,4,Under-Patron
161655,3,1,3,1,1,4,Under-Patron
162169,4,2,3,1,1,4,Under-Patron
162754,4,1,3,4,1,4,Under-Patron
163030,4,1,3,3,1,4,Under-Patron
163164,1,2,2,4,1,4,Under-Patron
163165,1,2,1,1,1,1,Under-Patron
163608,3,1,2,3,1,3,Under-Patron
164129,1,2,2,1,1,4,Under-Patron
164277,4,2,3,1,1,3,Under-Patron
164431,1,1,1,1,1,1,Under-Patron
164835,4,2,3,4,1,4,Under-Patron
164871,4,1,3,3,1,4,Under-Patron
165658,3,4,4,1,1,4,Under-Patron
166590,1,1,2,1,1,4,Under-Patron
166833,4,2,3,1,1,4,Under-Patron
166880,4,1,3,2,1,4,Under-Patron
166886,4,1,3,2,1,4,Under-Patron
167599,3,1,3,2,1,4,Under-Patron
167669,1,1,2,1,1,4,Under-Patron
167849,4,4,4,1,1,4,Under-Patron
168171,4,4,4,1,1,4,Under-Patron
168215,4,3,4,3,4,4,Under-Patron
168233,4,2,3,1,1,4,Under-Patron
168441,4,2,3,4,1,4,Under-Patron
168895,3,1,2,1,1,3,Under-Patron
168932,4,3,4,2,1,4,Under-Patron
169064,4,1,3,1,1,4,Under-Patron
169233,1,4,2,1,1,1,Under-Patron
169323,4,3,4,4,3,4,Under-Patron
169337,4,4,4,1,1,4,Under-Patron
169650,1,1,1,1,1,2,Under-Patron
169897,4,1,3,3,1,4,Under-Patron
169988,4,1,3,2,1,4,Under-Patron
170032,4,2,3,3,1,4,Under-Patron
170591,4,2,3,1,1,4,Under-Patron
170876,3,2,3,4,1,3,Under-Patron
170878,3,2,3,1,1,4,Under-Patron
170898,,,,,,,Under-Patron
170952,1,3,2,1,1,2,Under-Patron
170967,3,1,2,4,1,3,Under-Patron
171026,3,1,3,4,1,4,Under-Patron
171049,4,4,4,1,1,4,Under-Patron
171068,,,,,,,Under-Patron
171250,4,2,3,1,1,4,Under-Patron
171349,1,1,2,,,3,Under-Patron
171592,3,3,3,4,1,3,Under-Patron
171622,,,,,,,Under-Patron
171690,4,1,3,4,1,3,Under-Patron
174396,4,2,3,1,1,4,Under-Patron
174666,3,1,2,2,1,3,Under-Patron
175063,1,1,1,2,1,1,Under-Patron
175085,1,2,2,,,2,Under-Patron
175106,3,2,3,1,1,4,Under-Patron
175991,4,2,3,3,1,4,Under-Patron
176140,,,,,,,Under-Patron
177101,1,1,1,2,1,2,Under-Patron
177199,,,,,,,Under-Patron
177647,4,1,3,4,1,4,Under-Patron
178802,1,4,3,1,1,4,Under-Patron
179042,1,2,2,4,1,2,Under-Patron
179064,4,1,3,4,1,4,Under-Patron
179077,1,1,1,4,2,1,Under-Patron
179183,4,1,3,2,1,4,Under-Patron
179407,3,1,3,1,1,4,Under-Patron
179543,4,2,3,2,1,4,Under-Patron
179646,1,2,1,1,1,1,Under-Patron
179782,3,2,3,4,1,4,Under-Patron
179941,4,2,3,4,2,4,Under-Patron
180084,3,2,3,2,1,4,Under-Patron
180377,1,1,1,1,1,1,Under-Patron
180385,4,2,3,4,1,4,Under-Patron
180538,4,1,3,3,1,4,Under-Patron
180800,4,2,3,1,1,4,Under-Patron
180826,1,1,1,1,1,1,Under-Patron
181244,4,4,4,2,1,4,Under-Patron
181839,4,4,4,1,1,4,Under-Patron
181990,1,2,1,1,1,1,Under-Patron
182749,3,1,2,4,1,3,Under-Patron
184384,4,1,3,4,1,4,Under-Patron
184549,3,2,3,1,1,4,Under-Patron
184826,1,4,3,,,3,Under-Patron
185227,4,4,4,1,1,4,Under-Patron
185384,4,1,3,1,1,4,Under-Patron
185564,1,1,2,3,1,3,Under-Patron
185590,1,1,1,1,1,1,Under-Patron
186640,3,1,2,1,1,3,Under-Patron
187686,4,1,3,1,1,3,Under-Patron
187879,3,1,2,1,1,2,Under-Patron
188065,3,4,4,2,1,4,Under-Patron
188163,1,1,2,4,1,4,Under-Patron
188298,3,1,2,1,1,2,Under-Patron
188727,4,2,3,2,1,4,Under-Patron
188867,3,2,3,2,1,3,Under-Patron
189172,4,2,3,2,1,4,Under-Patron
189255,1,2,2,1,1,3,Under-Patron
189697,4,1,3,1,1,4,Under-Patron
189715,4,2,3,4,1,4,Under-Patron
190470,,,,,,,Under-Patron
191937,1,2,2,1,1,4,Under-Patron
192664,,,,,,,Under-Patron
192750,4,3,4,4,4,4,Under-Patron
192942,1,2,2,1,1,4,Under-Patron
192972,3,1,2,1,1,3,Under-Patron
193240,3,2,3,3,1,3,Under-Patron
193594,1,2,2,1,1,4,Under-Patron
193737,4,4,4,1,1,4,Under-Patron
193752,4,3,4,3,1,4,Under-Patron
193787,1,2,1,1,1,1,Under-Patron
194226,3,3,3,1,1,4,Under-Patron
194283,1,1,1,1,1,1,Under-Patron
194862,1,2,2,1,1,4,Under-Patron
194921,4,2,3,2,1,4,Under-Patron
195044,4,4,4,4,4,4,Under-Patron
195072,4,2,3,1,1,4,Under-Patron
196071,1,2,2,2,1,3,Under-Patron
196495,3,2,3,1,1,4,Under-Patron
196531,4,2,3,4,4,4,Under-Patron
196643,4,1,3,2,1,4,Under-Patron
196967,4,2,3,1,1,4,Under-Patron
196970,1,3,2,3,1,1,Under-Patron
197121,4,2,3,4,1,4,Under-Patron
197133,4,3,4,4,3,4,Under-Patron
197210,3,2,3,1,1,3,Under-Patron
197272,,,,,,,Under-Patron
197453,4,1,3,3,1,4,Under-Patron
198093,1,1,1,1,1,1,Under-Patron
198150,4,3,4,3,2,4,Under-Patron
198159,4,2,3,,,4,Under-Patron
198482,1,1,1,1,1,1,Under-Patron
198493,4,2,3,4,1,4,Under-Patron
198541,1,1,2,1,1,3,Under-Patron
198873,4,4,4,3,1,4,Under-Patron
199415,4,1,3,1,1,4,Under-Patron
200376,3,3,3,1,1,4,Under-Patron
200599,1,1,1,,,1,Under-Patron
200990,4,3,4,3,1,4,Under-Patron
202836,1,3,3,1,1,4,Under-Patron
202931,,,,,,,Under-Patron
203046,3,2,3,1,1,3,Under-Patron
203147,4,4,4,4,1,4,Under-Patron
203247,1,2,2,2,1,3,Under-Patron
204764,3,2,3,2,1,4,Under-Patron
205534,4,3,4,4,2,4,Under-Patron
205782,1,1,2,,,4,Under-Patron
206412,3,1,2,1,1,2,Under-Patron
206820,1,2,1,1,1,1,Under-Patron
206983,1,2,2,1,1,2,Under-Patron
207299,4,2,3,1,1,4,Under-Patron
207690,1,2,1,1,1,1,Under-Patron
207725,4,2,3,3,1,4,Under-Patron
208241,3,2,3,1,1,4,Under-Patron
208424,1,1,1,1,1,1,Under-Patron
208571,1,2,2,1,1,4,Under-Patron
208841,4,2,3,1,1,4,Under-Patron
209642,1,2,2,1,1,3,Under-Patron
209677,1,4,3,1,1,4,Under-Patron
209696,4,3,4,1,1,4,Under-Patron
209715,4,1,3,4,1,4,Under-Patron
210288,,,,,,,Under-Patron
210743,4,2,3,4,1,4,Under-Patron
211471,4,1,3,2,1,4,Under-Patron
211571,4,3,4,1,1,4,Under-Patron
211896,4,4,4,4,4,4,Under-Patron
212001,3,4,4,1,1,4,Under-Patron
212285,3,1,3,3,1,4,Under-Patron
212326,1,4,3,1,1,4,Under-Patron
212518,3,1,3,2,1,4,Under-Patron
212644,4,1,3,4,1,4,Under-Patron
213478,,,,,,,Under-Patron
213490,,,,,,,Under-Patron
213570,3,1,2,2,1,3,Under-Patron
213949,4,2,3,2,1,4,Under-Patron
214014,1,2,1,1,1,1,Under-Patron
214461,1,2,2,1,1,4,Under-Patron
214949,1,3,2,,,1,Under-Patron
215202,,,,,,,Under-Patron
215345,1,2,1,1,1,1,Under-Patron
215349,3,2,3,2,1,3,Under-Patron
215707,1,1,1,1,1,1,Under-Patron
215817,,,,,,,Under-Patron
216411,4,1,3,1,1,4,Under-Patron
216481,,,,,,,Under-Patron
216980,1,2,1,1,1,1,Under-Patron
217870,,,,,,,Under-Patron
217893,4,3,4,4,1,4,Under-Patron
217945,1,1,1,4,1,2,Under-Patron
218252,4,2,3,4,1,4,Under-Patron
218264,1,1,2,1,1,3,Under-Patron
218470,,,,,,,Under-Patron
218686,3,2,3,3,1,3,Under-Patron
218705,3,4,3,1,1,3,Under-Patron
218842,3,2,3,1,1,3,Under-Patron
219029,4,2,3,1,1,4,Under-Patron
219185,4,2,3,3,1,4,Under-Patron
219928,1,4,2,1,1,1,Under-Patron
220633,3,3,3,1,1,3,Under-Patron
220681,3,1,2,1,1,3,Under-Patron
220721,3,1,3,2,1,4,Under-Patron
221153,1,2,1,,,1,Under-Patron
221463,1,1,1,1,1,1,Under-Patron
221533,4,3,4,2,1,4,Under-Patron
221785,4,1,3,4,4,4,Under-Patron
222646,1,1,1,1,1,1,Under-Patron
223427,1,2,1,1,1,1,Under-Patron
223615,1,3,2,1,1,1,Under-Patron
223676,1,1,2,,,3,Under-Patron
223869,1,1,1,1,1,1,Under-Patron
223918,1,1,2,2,1,3,Under-Patron
224465,1,1,2,4,4,4,Under-Patron
224532,1,1,1,1,1,1,Under-Patron
225157,4,2,3,4,4,4,Under-Patron
225522,4,1,3,1,1,3,Under-Patron
226342,1,1,2,1,1,3,Under-Patron
226467,4,2,3,1,1,4,Under-Patron
226624,1,1,1,1,1,1,Under-Patron
227038,,,,,,,Under-Patron
227171,1,1,2,1,1,4,Under-Patron
227188,4,2,3,1,1,4,Under-Patron
227536,1,1,1,1,1,2,Under-Patron
227642,4,2,3,4,1,4,Under-Patron
227891,4,1,3,2,1,4,Under-Patron
228007,4,2,3,1,1,3,Under-Patron
228461,3,1,2,1,1,3,Under-Patron
229091,1,4,2,1,1,1,Under-Patron
229261,4,4,4,1,1,4,Under-Patron
229936,3,4,4,1,1,4,Under-Patron
230017,3,1,2,1,1,3,Under-Patron
230034,1,2,1,3,1,1,Under-Patron
230277,4,1,3,4,1,4,Under-Patron
230311,3,2,3,1,1,3,Under-Patron
230344,1,3,2,,,1,Under-Patron
230646,1,1,1,1,1,2,Under-Patron
230703,4,3,4,3,1,4,Under-Patron
230705,1,4,2,2,1,1,Under-Patron
230815,1,2,2,1,1,4,Under-Patron
231195,1,2,2,1,1,4,Under-Patron
231306,1,4,3,1,1,4,Under-Patron
231990,3,2,3,1,1,4,Under-Patron
232040,1,1,1,1,1,1,Under-Patron
232141,4,2,3,3,1,4,Under-Patron
232487,4,1,3,1,1,4,Under-Patron
232499,1,2,1,,,1,Under-Patron
232764,,,,,,,Under-Patron
232786,4,2,3,4,1,4,Under-Patron
232867,1,1,1,1,1,1,Under-Patron
232995,1,4,3,1,1,4,Under-Patron
233106,1,1,1,2,1,1,Under-Patron
233309,4,2,3,3,1,4,Under-Patron
233617,1,1,1,1,1,1,Under-Patron
234090,4,2,3,2,1,4,Under-Patron
234369,1,1,1,1,1,1,Under-Patron
235038,1,2,1,1,1,1,Under-Patron
235324,2,1,2,1,1,4,Under-Patron
235849,3,1,2,1,1,3,Under-Patron
236132,1,2,2,2,1,4,Under-Patron
236346,1,1,1,,,1,Under-Patron
236506,4,1,3,1,1,4,Under-Patron
237071,4,2,3,4,1,4,Under-Patron
237229,4,3,4,3,1,4,Under-Patron
237692,1,2,1,1,1,1,Under-Patron
237904,1,3,3,1,1,4,Under-Patron
238203,4,2,3,3,1,4,Under-Patron
238263,4,2,3,4,2,4,Under-Patron
238402,4,1,3,4,1,4,Under-Patron
238800,4,2,3,2,1,4,Under-Patron
238967,4,1,3,3,1,4,Under-Patron
239469,4,2,3,1,1,4,Under-Patron
239482,1,4,3,,,3,Under-Patron
239834,1,1,2,1,1,4,Under-Patron
240190,,,,,,,Under-Patron
240326,,,,,,,Under-Patron
240621,,,,,,,Under-Patron
240798,4,1,3,4,1,4,Under-Patron
241040,4,2,3,4,1,4,Under-Patron
241227,1,1,1,,,1,Under-Patron
241514,4,4,4,2,1,4,Under-Patron
241575,1,3,3,1,1,4,Under-Patron
241601,,,,,,,Under-Patron
241701,3,4,4,3,1,4,Under-Patron
241720,,,,,,,Under-Patron
241968,4,4,4,3,1,4,Under-Patron
242117,1,2,1,,,1,Under-Patron
242277,1,1,1,1,1,1,Under-Patron
242761,1,1,1,3,1,1,Under-Patron
242835,4,2,3,1,1,4,Under-Patron
243231,4,2,3,1,1,4,Under-Patron
243734,4,1,3,4,1,4,Under-Patron
243885,1,1,2,1,1,4,Under-Patron
244178,4,2,3,1,1,4,Under-Patron
244241,1,2,2,1,1,3,Under-Patron
244418,1,1,1,1,1,1,Under-Patron
244419,4,2,3,4,1,4,Under-Patron
244576,3,1,3,1,1,4,Under-Patron
244672,4,1,3,2,1,4,Under-Patron
244696,4,2,3,3,1,4,Under-Patron
245048,3,2,3,1,1,3,Under-Patron
245061,4,2,3,1,1,4,Under-Patron
245085,3,2,3,1,1,4,Under-Patron
245105,4,3,4,4,2,4,Under-Patron
245263,4,3,4,3,1,4,Under-Patron
245522,4,2,3,1,1,4,Under-Patron
245728,1,1,1,1,1,1,Under-Patron
246267,4,2,3,4,1,4,Under-Patron
246385,3,3,3,3,1,4,Under-Patron
246401,4,1,3,1,1,4,Under-Patron
246526,4,1,3,3,1,4,Under-Patron
246686,1,1,2,1,1,3,Under-Patron
246692,4,4,4,2,1,4,Under-Patron
246800,1,2,2,2,1,4,Under-Patron
246875,1,1,1,1,1,1,Under-Patron
247244,1,2,2,1,1,4,Under-Patron
247318,1,3,3,1,1,4,Under-Patron
247359,4,2,3,1,1,4,Under-Patron
247778,1,1,1,1,1,1,Under-Patron
247975,3,2,3,2,1,3,Under-Patron
248060,1,4,3,1,1,4,Under-Patron
248127,1,2,2,1,1,2,Under-Patron
248178,4,2,3,4,1,4,Under-Patron
248286,3,1,3,1,1,4,Under-Patron
248359,1,2,2,1,1,2,Under-Patron
248615,1,2,2,1,1,2,Under-Patron
248701,3,1,3,1,1,4,Under-Patron
248798,1,2,2,,,3,Under-Patron
248846,3,1,2,1,1,3,Under-Patron
248867,1,1,1,,,1,Under-Patron
248936,3,4,3,1,1,3,Under-Patron
249445,1,1,1,,,1,Under-Patron
249466,1,1,1,1,1,1,Under-Patron
249555,4,1,3,2,1,4,Under-Patron
249701,4,2,3,3,1,4,Under-Patron
249707,4,3,4,2,1,4,Under-Patron
249783,1,1,1,,,1,Under-Patron
249809,1,2,1,,,1,Under-Patron
249927,3,1,2,1,1,3,Under-Patron
249986,1,1,1,1,1,1,Under-Patron
250232,4,2,3,4,1,4,Under-Patron
250533,,,,,,,Under-Patron
250828,1,1,2,1,1,4,Under-Patron
250883,4,1,3,2,1,4,Under-Patron
251546,4,4,4,4,1,4,Under-Patron
251780,1,1,1,1,1,1,Under-Patron
252064,1,1,1,1,1,2,Under-Patron
252160,4,1,3,2,1,4,Under-Patron
252173,1,2,2,1,1,4,Under-Patron
252220,1,2,2,1,1,4,Under-Patron
252240,4,2,3,2,1,4,Under-Patron
252267,1,1,1,1,1,1,Under-Patron
252347,1,3,3,1,1,4,Under-Patron
252695,1,1,1,1,1,1,Under-Patron
252750,4,4,4,2,1,4,Under-Patron
252772,3,2,3,2,1,3,Under-Patron
252805,1,2,2,1,1,4,Under-Patron
253246,1,1,2,1,1,4,Under-Patron
253433,,,,,,,Under-Patron
253538,1,2,1,1,1,1,Under-Patron
253568,1,4,3,1,1,4,Under-Patron
253588,2,2,3,1,1,4,Under-Patron
253760,1,1,1,2,1,1,Under-Patron
253775,,,,,,,Under-Patron
253843,4,3,4,2,1,4,Under-Patron
500451,1,1,2,1,1,4,Under-Patron
500970,3,2,3,1,1,4,Under-Patron
501022,,,,,,,Under-Patron
501326,4,2,3,1,1,4,Under-Patron
2209850,4,2,3,4,1,4,Under-Patron
2209918,1,1,2,1,1,3,Under-Patron
2209931,1,2,1,2,1,1,Under-Patron
2209986,3,4,4,1,1,4,Under-Patron
2210165,4,3,4,1,1,4,Under-Patron
2210228,4,2,3,3,1,4,Under-Patron
2210276,3,2,3,1,1,4,Under-Patron
2210420,1,1,1,1,1,1,Under-Patron
2211155,3,1,2,1,1,3,Under-Patron
2211271,,,,,,,Under-Patron
2211512,1,4,3,1,1,4,Under-Patron
2211675,1,4,3,1,1,4,Under-Patron
2211687,1,1,1,1,1,1,Under-Patron
2211696,3,1,2,1,1,3,Under-Patron
2212006,3,1,3,3,1,4,Under-Patron
2213706,1,2,1,1,1,1,Under-Patron
2213914,1,2,2,1,1,4,Under-Patron
2214101,4,4,4,,,4,Under-Patron
2214787,3,2,3,1,1,3,Under-Patron
2215035,1,2,2,1,1,2,Under-Patron
2215867,1,2,1,1,1,1,Under-Patron
2215898,2,2,3,1,1,4,Under-Patron
2216247,,,,,,,Under-Patron
2216347,3,1,3,1,1,4,Under-Patron
2216563,4,1,3,2,1,4,Under-Patron
2216627,3,2,3,2,1,4,Under-Patron
2216744,1,1,1,1,1,1,Under-Patron
2217110,1,1,1,1,1,1,Under-Patron
2217115,1,2,2,4,2,4,Under-Patron
2217790,1,2,1,1,1,1,Under-Patron
2217885,1,1,1,,,1,Under-Patron
2218100,1,1,2,1,1,4,Under-Patron
2218182,3,1,2,1,1,3,Under-Patron
2218640,1,1,1,,,1,Under-Patron
2218888,,,,,,,Under-Patron
2219282,3,2,3,1,1,4,Under-Patron
2219478,4,1,3,3,1,4,Under-Patron
2219754,4,2,3,1,1,4,Under-Patron
2219793,3,1,2,1,1,3,Under-Patron
2220342,4,4,4,1,1,4,Under-Patron
2220759,4,4,4,4,2,4,Under-Patron
2220969,3,2,3,2,1,3,Under-Patron
2220986,,,,,,,Under-Patron
2220991,1,2,2,1,1,3,Under-Patron
2221006,1,2,2,1,1,3,Under-Patron
2221601,1,1,2,1,1,4,Under-Patron
2221811,1,1,1,1,1,1,Under-Patron
2222457,4,1,3,1,1,4,Under-Patron
2222694,1,1,1,1,1,2,Under-Patron
2222868,1,1,1,1,1,1,Under-Patron
2223206,3,2,3,1,1,3,Under-Patron
2223451,,,,,,,Under-Patron
2223468,1,2,1,1,1,1,Under-Patron
2223501,3,2,3,3,1,4,Under-Patron
2223858,1,1,1,1,1,1,Under-Patron
2224486,3,1,2,1,1,2,Under-Patron
2224812,1,2,1,1,1,1,Under-Patron
2224957,3,2,3,1,1,4,Under-Patron
2225747,,,,,,,Under-Patron
2225850,4,2,3,1,1,4,Under-Patron
2226133,3,4,4,1,1,4,Under-Patron
2226174,4,1,3,,,4,Under-Patron
2226554,1,3,3,1,1,4,Under-Patron
2226955,1,1,2,1,1,3,Under-Patron
2227797,1,1,1,1,1,1,Under-Patron
2227826,3,2,3,3,1,4,Under-Patron
2227891,,,,,,,Under-Patron
2228092,1,1,1,1,1,1,Under-Patron
2228240,4,1,3,1,1,4,Under-Patron
2228278,3,1,2,1,1,3,Under-Patron
2228390,4,1,3,3,1,4,Under-Patron
2228404,1,4,3,1,1,4,Under-Patron
2228995,3,1,2,1,1,3,Under-Patron
2229035,4,4,4,1,2,4,Under-Patron
2229053,,,,,,,Under-Patron
2229284,4,2,3,1,1,4,Under-Patron
2229363,3,2,3,1,1,4,Under-Patron
2229515,1,2,2,2,1,2,Under-Patron
