customer_no,Days Since Last Ticket Order,Days Since Last Gift,Days Since Last Activity Date,Contribution_Last_Amount,Contribution_last_year_giving,Days since Last Contribution,Donor_Category
3234761,451,35,35,50,50,36,Under-Patron
3234765,542,550,321,15,,551,Under-Patron
3234784,551,550,321,1,,551,Under-Patron
3234789,340,337,177,17.5,17.5,338,Under-Patron
3234813,488,550,35,12.5,,551,Under-Patron
3234877,453,547,321,5,,548,Under-Patron
3234882,547,546,321,10,,547,Under-Patron
3234884,459,456,22,100,,457,Under-Patron
3234902,130,547,84,15,,548,Under-Patron
3234927,546,545,321,1,,546,Under-Patron
3234937,262,547,262,2,,548,Under-Patron
3234970,470,547,359,10,,548,Under-Patron
3234974,549,547,359,12.5,,548,Under-Patron
3234996,549,547,359,5,,548,Under-Patron
3235006,549,547,359,10,,548,Under-Patron
3235012,154,152,134,20,20,153,Under-Patron
3235031,549,547,171,10,,548,Under-Patron
3235033,549,547,359,10,,548,Under-Patron
3235044,155,183,134,10,10,184,Under-Patron
3235063,548,547,359,12.5,,548,Under-Patron
3235065,548,547,359,5,,548,Under-Patron
3235072,548,505,235,25,,506,Under-Patron
3235078,548,547,359,14,,548,Under-Patron
3235093,168,167,134,10,10,168,Under-Patron
3235127,283,546,281,1,,547,Under-Patron
3235187,547,546,359,19.5,,547,Under-Patron
3235188,547,546,359,10,,547,Under-Patron
3235191,531,530,359,12.5,,531,Under-Patron
3235194,490,489,190,5,,490,Under-Patron
3235196,284,546,284,1,,547,Under-Patron
3235264,546,545,359,15,,546,Under-Patron
3235282,546,56,1,25,25,57,Under-Patron
3235331,545,545,359,5,,545,Under-Patron
3235362,545,545,359,3,,545,Under-Patron
3235364,461,545,359,12.5,,545,Under-Patron
3235373,545,545,359,30,,545,Under-Patron
3235408,544,543,359,10,,544,Under-Patron
3235451,470,468,158,1,,469,Under-Patron
3235481,543,540,359,1,,541,Under-Patron
3235582,542,540,359,13,,541,Under-Patron
3235599,542,540,359,10,,541,Under-Patron
3235610,542,540,359,15,,541,Under-Patron
3235615,542,540,359,10,,541,Under-Patron
3235618,232,540,232,10,,541,Under-Patron
3235658,541,540,341,5,,541,Under-Patron
3235665,541,540,359,10,,541,Under-Patron
3235705,202,201,134,10,10,202,Under-Patron
3235748,185,539,180,15,,540,Under-Patron
3235753,320,319,317,13.5,13.5,320,Under-Patron
3235796,539,538,359,10,,539,Under-Patron
3235809,539,538,28,13,,539,Under-Patron
3235872,407,406,359,12.5,,407,Under-Patron
3235891,539,537,359,1,,538,Under-Patron
3235897,538,53,51,25,25,54,Under-Patron
3235931,196,195,134,10,10,196,Under-Patron
3235964,538,533,359,13,,534,Under-Patron
3236164,536,533,359,10,,534,Under-Patron
3236236,45868,533,359,25,,534,Under-Patron
3236262,527,526,359,5,,527,Under-Patron
3236264,471,85,35,18,18,86,Under-Patron
3236294,70,146,14,1000,1400,147,Under-Patron
3236310,483,532,359,11,,533,Under-Patron
3236381,532,530,359,10,,531,Under-Patron
3236429,453,456,35,5,,457,Under-Patron
3236453,530,526,359,14,,527,Under-Patron
3236455,197,526,197,10,,527,Under-Patron
3236486,528,526,359,15,,527,Under-Patron
3236487,528,526,359,20,,527,Under-Patron
3236493,277,526,173,15,,527,Under-Patron
3236497,178,175,134,10,10,176,Under-Patron
3236537,45868,525,359,10,,526,Under-Patron
3236538,45868,525,359,10,,526,Under-Patron
3236562,526,525,359,10,,526,Under-Patron
3236588,201,153,22,250,250,155,Under-Patron
3236589,519,525,22,200,,526,Under-Patron
3236603,519,525,22,1000,,526,Under-Patron
3236617,438,96,22,100,100,97,Under-Patron
3236738,522,519,359,2,,520,Under-Patron
3236740,522,519,359,10,,520,Under-Patron
3236762,521,519,359,10,,520,Under-Patron
3236793,520,519,359,15,,520,Under-Patron
3236898,350,350,235,15,15,351,Under-Patron
3236915,502,501,235,12.5,,502,Under-Patron
3236947,513,512,35,15,,513,Under-Patron
3236973,45868,0,0,500,500,1,Under-Patron
3236980,512,512,235,10,,513,Under-Patron
3236990,512,511,235,10,,512,Under-Patron
3236993,512,511,235,1,,512,Under-Patron
3237040,45868,495,22,200,,496,Under-Patron
3237044,45868,495,22,200,,496,Under-Patron
3237045,508,236,232,25,25,237,Under-Patron
3237048,45868,495,22,200,,496,Under-Patron
3237049,45868,14,14,100,100,14,Under-Patron
3237053,510,509,235,10,,510,Under-Patron
3237067,38,35,35,13,13,36,Under-Patron
3237073,509,508,235,10,,509,Under-Patron
3237076,509,508,235,10,,509,Under-Patron
3237101,508,505,235,10,,506,Under-Patron
3237106,508,505,235,10,,506,Under-Patron
3237158,506,505,235,15,,506,Under-Patron
3237200,124,502,124,13,,503,Under-Patron
3237309,502,498,235,1,,499,Under-Patron
3237311,432,431,263,17.5,,432,Under-Patron
3237346,501,498,35,2,,499,Under-Patron
3237353,45868,498,235,10,,499,Under-Patron
3237354,68,49,34,25,25,50,Under-Patron
3237461,45868,495,235,10,,496,Under-Patron
3237509,122,34,34,25,25,35,Under-Patron
3237516,245,244,235,10,10,245,Under-Patron
3237603,455,490,235,13,,491,Under-Patron
3237622,491,490,235,12.5,,491,Under-Patron
3237644,464,489,235,5,,490,Under-Patron
3237651,295,489,235,10,,490,Under-Patron
3237679,490,489,235,5,,490,Under-Patron
3237733,489,487,235,14,,488,Under-Patron
3237763,45868,488,235,50,,489,Under-Patron
3237812,487,483,158,10,,484,Under-Patron
3237817,487,484,158,10,,485,Under-Patron
3237820,189,190,134,19,36,191,Under-Patron
3237848,485,484,158,15,,485,Under-Patron
3237897,484,483,158,4,,484,Under-Patron
3237914,291,456,153,10,,457,Under-Patron
3237920,245,244,35,19,19,245,Under-Patron
3237955,106,105,69,5,5,106,Under-Patron
3237989,483,482,158,15,,483,Under-Patron
3238028,45868,96,22,600,600,97,Under-Patron
3238050,482,481,158,15,,482,Under-Patron
3238126,462,477,158,25,,478,Under-Patron
3238289,477,476,35,15,,477,Under-Patron
3238401,476,475,158,1,,476,Under-Patron
3238404,476,475,158,15,,476,Under-Patron
3238409,476,475,158,1,,476,Under-Patron
3238495,474,473,158,10,,474,Under-Patron
3238520,470,473,158,10,,474,Under-Patron
3238525,474,470,158,5,,471,Under-Patron
3238530,473,470,158,5,,471,Under-Patron
3238582,473,470,158,18,,471,Under-Patron
3238584,473,470,35,14,,471,Under-Patron
3238644,472,448,158,500,,449,Under-Patron
3238668,444,442,35,2,,443,Under-Patron
3238683,471,470,158,10,,471,Under-Patron
3238748,470,22,22,25,25,23,Under-Patron
3238766,470,106,22,500,500,107,Under-Patron
3238769,470,469,158,10,,470,Under-Patron
3238771,438,469,158,5,,470,Under-Patron
3238772,470,469,158,10,,470,Under-Patron
3238825,470,469,35,10,,470,Under-Patron
3238827,470,27,21,50,50,27,Under-Patron
3238861,169,168,134,17,17,169,Under-Patron
3238908,469,468,158,5,,469,Under-Patron
3239026,468,467,158,10,,468,Under-Patron
3239038,468,466,35,1,,467,Under-Patron
3239072,467,466,35,10,,467,Under-Patron
3239079,467,466,158,1,,467,Under-Patron
3239107,467,466,158,12.5,,467,Under-Patron
3239126,466,463,158,5,,464,Under-Patron
3239144,466,463,158,15,,464,Under-Patron
3239189,109,463,109,1,,464,Under-Patron
3239218,452,463,158,5,,464,Under-Patron
3239258,464,463,158,25,,464,Under-Patron
3239271,464,463,158,1,,464,Under-Patron
3239279,464,179,22,500,500,180,Under-Patron
3239316,463,462,158,5,,463,Under-Patron
3239322,2,1,1,11,11,2,Under-Patron
3239356,463,462,158,15,,463,Under-Patron
3239357,463,462,20,1,,463,Under-Patron
3239375,462,461,158,5,,462,Under-Patron
3239378,131,46,15,50,50,47,Under-Patron
3239385,462,461,158,15,,462,Under-Patron
3239398,462,461,158,5,,462,Under-Patron
3239413,462,461,158,15,,462,Under-Patron
3239421,3,181,3,10,10,182,Under-Patron
3239426,462,461,158,3,,462,Under-Patron
3239447,462,460,35,1,,461,Under-Patron
3239453,461,460,158,15,,461,Under-Patron
3239455,168,169,35,1,1,170,Under-Patron
3239509,458,459,158,12.5,,460,Under-Patron
3239519,461,459,158,10,,460,Under-Patron
3239576,460,459,158,15,,460,Under-Patron
3239586,460,456,158,12.5,,457,Under-Patron
3239604,459,456,158,5,,457,Under-Patron
3239612,107,434,85,10,,435,Under-Patron
3239646,459,456,158,1,,457,Under-Patron
3239648,459,253,158,40,40,254,Under-Patron
3239654,459,456,158,1,,457,Under-Patron
3239672,459,456,158,15,,457,Under-Patron
3239674,459,456,158,15,,457,Under-Patron
3239721,75,221,75,15,15,222,Under-Patron
3239724,204,203,134,10,10,204,Under-Patron
3239728,458,456,158,15,,457,Under-Patron
3239741,458,456,158,15,,457,Under-Patron
3239743,457,456,35,4.5,,457,Under-Patron
3239769,457,456,35,15,,457,Under-Patron
3239780,457,456,158,5,,457,Under-Patron
3239792,457,456,158,5,,457,Under-Patron
3239805,106,455,105,4,,456,Under-Patron
3239870,456,49,35,25,25,50,Under-Patron
3239947,455,454,359,9,,455,Under-Patron
3239955,455,454,359,2,,455,Under-Patron
3239977,172,454,172,10,,455,Under-Patron
3240003,454,33,33,25,25,34,Under-Patron
3240085,454,453,359,1,,454,Under-Patron
3240108,454,453,359,1,,454,Under-Patron
3240189,453,452,359,1,,453,Under-Patron
3240230,189,188,134,10,10,189,Under-Patron
3240321,450,449,359,5,,450,Under-Patron
3240350,451,47,47,25,25,48,Under-Patron
3240369,450,449,359,1,,450,Under-Patron
3240385,450,449,359,12.5,,450,Under-Patron
3240396,450,449,359,10,,450,Under-Patron
3240399,114,47,22,100,100,48,Under-Patron
3240482,448,447,359,5,,448,Under-Patron
3240579,240,239,239,15,15,240,Under-Patron
3240599,387,41,29,25,25,42,Under-Patron
3240603,45868,445,22,179.68,,446,Under-Patron
3240642,444,442,359,27.5,,443,Under-Patron
3240678,45868,435,22,100,,440,Under-Patron
3240736,45868,120,120,25,25,121,Under-Patron
3240738,79,421,79,8,,422,Under-Patron
3240741,211,210,134,25,25,211,Under-Patron
3240791,114,126,9,5000,5000,127,Under-Patron
3240816,45868,393,22,500,,394,Under-Patron
3240870,132,6,6,250,250,7,Under-Patron
3240943,45868,361,7,100,100,362,Under-Patron
3240944,181,361,7,100,100,362,Under-Patron
3240959,360,358,334,15,15,359,Under-Patron
3240963,359,357,334,10,10,358,Under-Patron
3241016,309,356,148,5,5,357,Under-Patron
3241167,350,348,335,9,9,349,Under-Patron
3241182,45868,348,278,15,15,349,Under-Patron
3241193,348,347,335,5,5,348,Under-Patron
3241207,348,347,335,5,5,348,Under-Patron
3241238,346,344,344,13,13,345,Under-Patron
3241258,345,344,342,1,1,345,Under-Patron
3241322,45868,337,336,25,25,338,Under-Patron
3241333,43,221,29,25,25,222,Under-Patron
3241350,45868,337,7,2500,2500,338,Under-Patron
3241351,45868,337,7,3000,3000,338,Under-Patron
3241394,333,329,81,15,15,330,Under-Patron
3241395,45868,333,287,75,75,334,Under-Patron
3241405,261,260,167,13,13,261,Under-Patron
3241411,332,329,327,17,17,330,Under-Patron
3241424,330,329,328,50,50,330,Under-Patron
3241457,125,124,21,10,10,125,Under-Patron
3241458,327,326,170,10,10,327,Under-Patron
3241486,45868,323,7,500,500,324,Under-Patron
3241487,45868,323,22,500,500,324,Under-Patron
3241488,45868,323,22,250,250,324,Under-Patron
3241489,45868,323,322,25,25,324,Under-Patron
3241490,45868,323,322,10,10,324,Under-Patron
3241491,45868,323,22,250,250,324,Under-Patron
3241492,45868,323,22,100,100,324,Under-Patron
3241493,45868,323,22,500,500,324,Under-Patron
3241494,45868,323,22,100,100,324,Under-Patron
3241495,45868,323,22,3000,3000,324,Under-Patron
3241496,45868,323,22,1000,1000,324,Under-Patron
3241498,45868,323,323,25,25,324,Under-Patron
3241512,45868,322,22,100,200,279,Under-Patron
3241522,43,42,22,100,100,43,Under-Patron
3241525,45868,322,22,150,150,323,Under-Patron
3241562,137,204,124,20,20,205,Under-Patron
3241610,172,210,22,100,100,211,Under-Patron
3241647,63,63,63,15,28,63,Under-Patron
3241677,317,316,315,1,1,317,Under-Patron
3241822,132,309,35,10,10,310,Under-Patron
3241857,198,197,134,15,15,198,Under-Patron
3241921,45868,109,22,250,500,110,Under-Patron
3241934,307,179,28,2,,581,Under-Patron
3241948,180,179,134,10,10,180,Under-Patron
3242001,45868,302,302,10,10,303,Under-Patron
3242063,173,197,134,11,11,198,Under-Patron
3242175,45868,294,22,250,250,295,Under-Patron
3242177,45868,294,22,250,250,295,Under-Patron
3242182,298,278,22,100,115,279,Under-Patron
3242196,297,294,87,15,15,295,Under-Patron
3242221,296,294,158,13,13,295,Under-Patron
3242399,176,90,9,12.6,35.6,91,Under-Patron
3242520,45868,280,22,100,100,281,Under-Patron
3242662,287,286,158,50,50,287,Under-Patron
3242915,285,281,158,1,1,282,Under-Patron
3243008,284,281,158,13,13,282,Under-Patron
3243161,109,160,62,10,10,161,Under-Patron
3243175,281,280,158,1,1,281,Under-Patron
3243187,99,172,99,5,5,173,Under-Patron
3243214,280,279,81,2,2,280,Under-Patron
3243219,276,279,81,10,10,280,Under-Patron
3243223,280,279,158,15,15,280,Under-Patron
3243412,644,194,278,250,,1498,Under-Patron
3243627,276,274,158,10,10,275,Under-Patron
3243632,49,274,14,5,5,275,Under-Patron
3243658,276,274,158,10,10,275,Under-Patron
3243720,246,274,9,17.5,17.5,275,Under-Patron
3243744,274,273,158,10,10,274,Under-Patron
3243855,132,131,35,10,10,132,Under-Patron
3243878,272,271,158,2,2,272,Under-Patron
3243888,272,271,158,13.5,13.5,272,Under-Patron
3243956,271,270,270,10,10,271,Under-Patron
3244033,270,267,266,2,2,268,Under-Patron
3244183,270,267,267,5,5,268,Under-Patron
3244185,270,267,266,10,10,268,Under-Patron
3244212,100,267,100,10,10,268,Under-Patron
3244234,269,267,267,15,15,268,Under-Patron
3244452,265,263,261,3.5,3.5,264,Under-Patron
3244615,264,263,261,15,15,264,Under-Patron
3244664,203,201,35,50,50,202,Under-Patron
3244712,45868,256,22,150,150,257,Under-Patron
3244885,250,246,246,15,15,247,Under-Patron
3244923,71,70,67,50,50,71,Under-Patron
3244930,45868,244,232,25,25,245,Under-Patron
3244960,244,239,238,19,19,240,Under-Patron
3244971,243,239,239,10,10,240,Under-Patron
3244980,243,239,239,13,13,240,Under-Patron
3245003,242,239,239,1,1,240,Under-Patron
3245038,240,239,239,10,10,240,Under-Patron
3245040,45868,239,239,25,25,240,Under-Patron
3245054,240,239,239,17,17,240,Under-Patron
3245069,115,114,114,12.5,12.5,114,Under-Patron
3245078,45868,237,22,100,100,238,Under-Patron
3245125,237,236,22,200,200,237,Under-Patron
3245132,78,60,35,25,25,61,Under-Patron
3245179,233,232,232,10,10,233,Under-Patron
3245201,232,231,182,5,5,232,Under-Patron
3245321,45868,225,134,10,10,226,Under-Patron
3245324,226,225,22,100,100,226,Under-Patron
3245423,62,62,47,13,13,62,Under-Patron
3245438,45868,222,134,25,25,222,Under-Patron
3245456,221,215,134,18,18,216,Under-Patron
3245566,218,215,134,18,18,216,Under-Patron
3245577,218,215,134,20,20,216,Under-Patron
3245632,217,215,134,11.5,11.5,216,Under-Patron
3245645,216,215,134,10,10,216,Under-Patron
3245656,215,214,134,15,15,215,Under-Patron
3245715,214,211,134,5,5,212,Under-Patron
3245813,211,210,134,19,19,211,Under-Patron
3245908,208,207,134,10.5,10.5,208,Under-Patron
3245978,195,204,134,10,10,205,Under-Patron
3246000,182,204,134,4,4,205,Under-Patron
3246011,206,57,57,25,25,58,Under-Patron
3246014,206,204,134,10,10,205,Under-Patron
3246027,206,204,134,5,5,205,Under-Patron
3246039,206,204,134,45,45,205,Under-Patron
3246151,204,202,134,2,2,203,Under-Patron
3246317,202,200,134,19,19,201,Under-Patron
3246341,201,200,134,17,17,201,Under-Patron
3246356,201,200,134,10,10,201,Under-Patron
3246386,201,200,134,10,10,201,Under-Patron
3246451,200,197,134,10,10,198,Under-Patron
3246490,200,197,134,10,10,198,Under-Patron
3246502,200,197,134,10,10,198,Under-Patron
3246507,200,197,134,10,10,198,Under-Patron
3246572,199,197,134,5,5,198,Under-Patron
3246587,198,197,134,10,10,198,Under-Patron
3246606,198,197,134,8,8,198,Under-Patron
3246607,198,197,134,19,19,198,Under-Patron
3246678,45868,197,22,250,250,198,Under-Patron
3246716,84,90,84,1,1,91,Under-Patron
3246723,169,196,134,10,10,197,Under-Patron
3246792,67,64,56,15,15,64,Under-Patron
3246888,195,194,134,12.2,12.2,195,Under-Patron
3246903,195,194,134,15,15,195,Under-Patron
3246925,195,194,134,19,19,195,Under-Patron
3246989,194,193,134,10,10,194,Under-Patron
3247021,194,193,134,19,19,194,Under-Patron
3247053,194,193,134,16,16,194,Under-Patron
3247065,194,193,134,1,1,194,Under-Patron
3247134,155,148,134,10,10,149,Under-Patron
3247160,159,158,35,13.5,13.5,159,Under-Patron
3247187,193,190,134,15,15,191,Under-Patron
3247225,192,190,134,15,15,191,Under-Patron
3247262,22,20,20,10,10,21,Under-Patron
3247312,184,183,134,5,5,184,Under-Patron
3247370,190,189,134,10,10,190,Under-Patron
3247410,189,188,134,5,5,189,Under-Patron
3247430,189,188,134,25,25,189,Under-Patron
3247434,189,188,134,10,10,189,Under-Patron
3247440,45868,188,134,50,50,189,Under-Patron
3247455,189,188,134,10,10,189,Under-Patron
3247516,188,187,134,17,17,188,Under-Patron
3247567,188,187,134,10,10,188,Under-Patron
3247687,187,183,134,10,10,184,Under-Patron
3247695,187,183,134,3.5,3.5,184,Under-Patron
3247719,187,183,134,5,5,184,Under-Patron
3247872,186,183,134,17.5,17.5,184,Under-Patron
3247873,109,160,36,10,10,161,Under-Patron
3247945,185,183,134,2.09,2.09,184,Under-Patron
3247957,185,183,134,13,13,184,Under-Patron
3247982,185,183,134,10,10,184,Under-Patron
3248026,184,183,63,10,10,184,Under-Patron
3248066,184,183,134,5,5,184,Under-Patron
3248329,182,181,134,19,19,182,Under-Patron
3248478,181,180,134,15,15,181,Under-Patron
3248545,105,45868,22,250,250,174,Under-Patron
3248572,131,130,130,10,10,131,Under-Patron
3248891,179,175,134,15,15,176,Under-Patron
3248932,179,175,134,11.5,11.5,176,Under-Patron
3248988,178,175,134,5,5,176,Under-Patron
3249040,178,175,134,10,10,176,Under-Patron
3249073,178,175,134,1,1,176,Under-Patron
3249099,178,175,134,15,15,176,Under-Patron
3249155,176,175,134,1.13,1.13,176,Under-Patron
3249156,177,175,134,1,1,176,Under-Patron
3249176,177,158,134,10,10,159,Under-Patron
3249188,177,175,134,5,5,176,Under-Patron
3249245,126,125,90,13,30,125,Under-Patron
3249306,176,175,134,25,25,176,Under-Patron
3249364,176,175,134,10,10,176,Under-Patron
3249699,174,173,134,15,15,174,Under-Patron
3249741,174,173,22,100,100,174,Under-Patron
3249758,174,173,134,7.77,7.77,174,Under-Patron
3249762,174,173,134,10,10,174,Under-Patron
3249838,172,172,134,17,17,173,Under-Patron
3249859,173,172,134,14.5,14.5,173,Under-Patron
3249942,173,172,134,10,10,173,Under-Patron
3249944,173,172,134,20,20,173,Under-Patron
3250146,172,169,134,10,10,170,Under-Patron
3250150,172,169,134,13,13,170,Under-Patron
3250289,30,28,28,12,12,29,Under-Patron
3250314,171,169,134,30,30,170,Under-Patron
3250381,170,168,134,11,11,169,Under-Patron
3250490,169,168,134,10,10,169,Under-Patron
3250524,169,168,134,10,10,169,Under-Patron
3250598,168,167,134,13,13,168,Under-Patron
3250613,168,167,134,13,13,168,Under-Patron
3250654,168,167,134,5,5,168,Under-Patron
3250655,45868,167,22,125,125,168,Under-Patron
3250738,167,166,134,10,10,167,Under-Patron
3250775,167,99,69,25,25,100,Under-Patron
3250847,167,165,134,1,1,166,Under-Patron
3250959,61,61,57,5,15,61,Under-Patron
3250969,166,165,134,10,10,166,Under-Patron
3250978,166,165,134,1,1,166,Under-Patron
3251010,165,161,134,12,12,162,Under-Patron
3251036,45868,165,78,1.6,1.6,166,Under-Patron
3251247,161,160,134,10,10,161,Under-Patron
3251302,6,155,6,1000,1000,156,Under-Patron
3251328,156,155,119,10,10,156,Under-Patron
3251373,155,154,134,10,10,155,Under-Patron
3251385,45868,154,134,25,25,155,Under-Patron
3251422,45868,152,134,50,50,153,Under-Patron
3251456,154,152,134,10,10,153,Under-Patron
3251483,153,152,134,10,10,153,Under-Patron
